main_food_group	company_name	product_name	brand_name	product_weight
Beverages	PS Food & Beverage (S) Pte Ltd	ISOTONIC PREMIUM DRINK - SPORTS DRINK - ZEST FLAVOR	Isotonic Premium Drink	100g
Beverages	SG Gryphon Pte Ltd	Jele Beautie - Strawberry (Collagen + Vitamin C)	Jele Beautie	150g
Beverages	Tastyfood Industries (S) Pte Ltd	Jelly Joy Slurpy Lychee Jelly Juice (Less Sugar)	Jelly Joy	150g
Beverages	Tastyfood Industries (S) Pte Ltd	Jelly Joy Slurpy Mango Jelly Juice (Less Sugar)	Jelly Joy	150g
Beverages	Tastyfood Industries (S) Pte Ltd	Jelly Joy Slurpy Peach Jelly Juice (Less Sugar)	Jelly Joy	150g
Beverages	Tastyfood Industries (S) Pte Ltd	Jelly Joy Slurpy Strawberry Jelly Juice (Less Sugar)	Jelly Joy	150g
Beverages	Jiaqi Wellness Pte Ltd	Jiaqi Bird's Nest	Jiaqi's	6x75g
Beverages	JJ Drinks Manufacturing Pte Ltd	JJ Chamomile Floral Tea	JJ	300ml
Beverages	JJ Drinks Manufacturing Pte Ltd	JJ Chrysanthemum Tea	JJ	300ml
Beverages	JJ Drinks Manufacturing Pte Ltd	JJ Heritage Jia Jia Liang Cha	JJ	300ml
Beverages	JJ Drinks Manufacturing Pte Ltd	JJ Jia Jia Herbal Tea - Less Sugar	JJ	300ml
Beverages	JJ Drinks Manufacturing Pte Ltd	JJ Jia Jia Herbal Tea - No Sugar Added	JJ	300ml
Beverages	JJ Drinks Manufacturing Pte Ltd	JJ Jia Jia Herbal Tea - No Sugar Added - R	JJ	300ml
Beverages	JJ Drinks Manufacturing Pte Ltd	JJ Jia Jia Herbal Tea Heritage	JJ	300ml
Beverages	JJ Drinks Manufacturing Pte Ltd	JJ Lavender Floral Tea	JJ	300ml
Beverages	JJ Drinks Manufacturing Pte Ltd	JJ Rose Floral Tea	JJ	300ml
Beverages	Jose Food Pte Ltd	JoseFood Slurpy Mango Jelly	Josefood Slurpy	150g
Beverages	Jose Food Pte Ltd	JoseFood Slurpy Peach Jelly	Josefood Slurpy	150g
Beverages	Jose Food Pte Ltd	JoseFood Slurpy Strawberry Jelly	Josefood Slurpy	150g
Beverages	Kaffa Kaldi Pte Ltd	Kaffa Kaldi Gourmet Coffee	Kaffa Kaldi	15g
Beverages	Kaffa Kaldi Pte Ltd	Kaffa Kaldi Gourmet Coffee	Kaffa Kaldi	200g
Beverages	Kaffa Kaldi Pte Ltd	Kaffa Kaldi Gourmet Coffee	Kaffa Kaldi	500g
Beverages	Kaffa Kaldi Pte Ltd	Kaffa Treat Classic Tea	Kaffa Treats	500g
Beverages	Kaffa Kaldi Pte Ltd	Kaffa Treats Melon Mix	Kaffa Treats	1kg
Beverages	Kaffa Kaldi Pte Ltd	Kaffa Treats Vanilla Mix	Kaffa Treats	1000g
Beverages	Kaffa Kaldi Pte Ltd	KaffaTreats Coffee3in1	Kaffa Treats	500g
Beverages	Kaffa Kaldi Pte Ltd	KaffaTreats Gula Delight	Kaffa Treats	500g
Beverages	Kaffa Kaldi Pte Ltd	KaffaTreats Matcha Mix	Kaffa Treats	1kg
Beverages	Kaffa Kaldi Pte Ltd	KaffaTreats Mocha Mix	Kaffa Treats	1kg
Beverages	Kaffa Kaldi Pte Ltd	KaffaTreats Teh Tarik	Kaffa Treats	500g
Beverages	Kaffa Kaldi Pte Ltd	KaffaTreatsCappuccino	Kaffa Treats	500g
Beverages	Pokka Corporation (Singapore) Pte Ltd	KICKAPOO JOY DRINK (R-2015)	Kickapoo	500ml
Beverages	Pokka Corporation (Singapore) Pte Ltd	Kickapoo Joy Juice	Kickapoo	500ml
Beverages	Min Hiang Food Pte Ltd	KOI FISH BRAND Almond Drink	Koi Fish Brand	420ml
Beverages	Min Hiang Food Pte Ltd	KOI FISH BRAND KOI Cane Barley Drink	Koi Fish Brand	420ml
Beverages	ledrink (Singapore) Pte Ltd	Le Drink - Cola	Le Drink	330ml
Beverages	ledrink (Singapore) Pte Ltd	Le Drink - Cranberry	Le Drink	330ml
Beverages	ledrink (Singapore) Pte Ltd	Le Drink - Cranberry	Le Drink	500ml
Beverages	ledrink (Singapore) Pte Ltd	Le Drink - Fruitade	Le Drink	330ml
Beverages	ledrink (Singapore) Pte Ltd	Le Drink - Fruitade	Le Drink	500ml
Beverages	ledrink (Singapore) Pte Ltd	Le Drink - Grape	Le Drink	330ml
Beverages	ledrink (Singapore) Pte Ltd	Le Drink - Isotonic	Le Drink	330ml
Beverages	ledrink (Singapore) Pte Ltd	Le Drink - Isotonic	Le Drink	500ml
Beverages	ledrink (Singapore) Pte Ltd	Le Drink - Orange	Le Drink	330ml
Beverages	ledrink (Singapore) Pte Ltd	Le Drink - Sarsi	Le Drink	330ml
Beverages	ledrink (Singapore) Pte Ltd	Le Drink - Sarsi	Le Drink	500ml
Beverages	YHS (Singapore) Pte Ltd	Lemon Barley Drink PET (R-2015)	Yeo's	500ml
Beverages	Min Hiang Food Pte Ltd	Little Prince Almond Drink	Little Prince	350ml
Beverages	Min Hiang Food Pte Ltd	Little Prince Cane Barley Drink	Little Prince	350ml
Beverages	Min Hiang Food Pte Ltd	Little Prince Ginseng Chrysanthemum Tea	Little Prince	350ml
Beverages	Min Hiang Food Pte Ltd	Little Prince Luo Han Chrysanthemum Tea	Little Prince	350ml
Beverages	Min Hiang Food Pte Ltd	Little Prince Prunella Tea	Little Prince	350ml
Beverages	Min Hiang Food Pte Ltd	Little Prince Water Chestnut	Little Prince	350ml
Beverages	ledrink (Singapore) Pte Ltd	LOL Sparkling Fruit Drink - Apple	LOL	330ml
Beverages	ledrink (Singapore) Pte Ltd	LOL Sparkling Fruit Drink - Blackcurrant	LOL	330ml
Beverages	ledrink (Singapore) Pte Ltd	LOL Sparkling Fruit Drink - Guava	LOL	330ml
Beverages	ledrink (Singapore) Pte Ltd	LOL Sparkling Fruit Drink - Pomegranate	LOL	330ml
Beverages	YHS (Singapore) Pte Ltd	Lychee Drink PET (R-2015)	Yeo's	500ml
Beverages	Malaysia Dairy Industries Pte Ltd	Marigold Apple Drink	Marigold	250ml
Beverages	Malaysia Dairy Industries Pte Ltd	Marigold Chrysanthemum Tea Drink - Less Sweet	Marigold	250ml
Beverages	Malaysia Dairy Industries Pte Ltd	Marigold Chrysanthemum Tea Drink - Less Sweet-R2015	Marigold	250ml
Beverages	Malaysia Dairy Industries Pte Ltd	Marigold Grape Drink	Marigold	250ml
Beverages	Malaysia Dairy Industries Pte Ltd	Marigold Lemon Barley Drink - Less Sweet	Marigold	250ml
Beverages	Malaysia Dairy Industries Pte Ltd	Marigold Lemon Barley Drink - Less Sweet-R2015	Marigold	250ml
Beverages	Sim Lee Heng Investments Pte Ltd	MELON FLAVORED DRINK WITH BASIL SEEDS(GOLDEN PAN BRAND)-R	Golden Pan Brand	290ml
Beverages	Nestlé Singapore (Pte) Ltd	MILO 2in1 Calcium Enriched	Milo	12 x 30g
Beverages	Nestlé Singapore (Pte) Ltd	MILO 3in1 Activ-Go	Milo	18 x 27g
Beverages	Nestlé Singapore (Pte) Ltd	MILO 3in1 Activ-Go	Milo	30 x 27g
Beverages	Nestlé Singapore (Pte) Ltd	MILO 3in1 Tonic Food Drink	Milo	18 x 27g
Beverages	Nestlé Singapore (Pte) Ltd	MILO Activ-Go	Milo	0.4kg
Beverages	Nestlé Singapore (Pte) Ltd	MILO Activ-Go	Milo	1.2kg
Beverages	Nestlé Singapore (Pte) Ltd	MILO Activ-Go	Milo	1.4kg
Beverages	Nestlé Singapore (Pte) Ltd	MILO Activ-Go	Milo	1.8kg
Beverages	Nestlé Singapore (Pte) Ltd	MILO Activ-Go	Milo	400g
Beverages	Nestlé Singapore (Pte) Ltd	MILO Activ-Go	Milo	900g
Beverages	Nestlé Singapore (Pte) Ltd	MILO Can Original	Milo	240ml
Beverages	Nestlé Singapore (Pte) Ltd	MILO Hotmix (Activ-go)	Milo	1kg
Beverages	Nestlé Singapore (Pte) Ltd	MILO UHT	Milo	200ml (Basketball)
Beverages	Nestlé Singapore (Pte) Ltd	MILO UHT	Milo	200ML (Gymnastic)
Beverages	Nestlé Singapore (Pte) Ltd	MILO UHT	Milo	1L
Beverages	Nestlé Singapore (Pte) Ltd	MILO UHT	Milo	125ml
Beverages	Meng Chong Foodstuffs Pte Ltd	Mogu Mogu 10% Apple Juice Drink with Nata de Coco	Mogu Mogu	180ml
Beverages	Meng Chong Foodstuffs Pte Ltd	Mogu Mogu 10% Apple Juice Drink with Nata de Coco	Mogu Mogu	320ml
Beverages	Meng Chong Foodstuffs Pte Ltd	Mogu Mogu 10% Grape Juice Drink with Nata de Coco	Mogu Mogu	180ml
Beverages	Meng Chong Foodstuffs Pte Ltd	Mogu Mogu 10% Grape Juice Drink with Nata de Coco	Mogu Mogu	320ml
Beverages	Meng Chong Foodstuffs Pte Ltd	Mogu Mogu 10% Grape Juice Drink with Nata De Coco	Mogu Mogu	180ml
Beverages	Meng Chong Foodstuffs Pte Ltd	Mogu Mogu 10% Grape Juice Drink with Nata De Coco	Mogu Mogu	320ml
Beverages	Meng Chong Foodstuffs Pte Ltd	Mogu Mogu 10% Lychee Juice Drink with Nata de Coco	Mogu Mogu	320ml
Beverages	Meng Chong Foodstuffs Pte Ltd	Mogu Mogu 10% Lychee Juice with Nata de Coco	Mogu Mogu	180ml
Beverages	Meng Chong Foodstuffs Pte Ltd	Mogu Mogu 10% Lychee Juice with Nata de Coco(R-2015)	Mogu Mogu	180g
Beverages	Meng Chong Foodstuffs Pte Ltd	Mogu Mogu 10% Lychee Juice with Nata de Coco(R-2015)	Mogu Mogu	320g
Beverages	Meng Chong Foodstuffs Pte Ltd	Mogu Mogu 10% Mango Juice Drink with Nata de Coco	Mogu Mogu	320ml
Beverages	Meng Chong Foodstuffs Pte Ltd	Mogu Mogu 10% Mango Juice Drink with Nata De Coco	Mogu Mogu	320ml
Beverages	Meng Chong Foodstuffs Pte Ltd	Mogu Mogu 10% Mango Juice with Nata de Coco	Mogu Mogu	180ml
Beverages	Meng Chong Foodstuffs Pte Ltd	Mogu Mogu Aloe Vera Drink Grape Flavour	Mogu Mogu	320ml
Beverages	Meng Chong Foodstuffs Pte Ltd	Mogu Mogu Aloe Vera Drink with White Grape Flavour	Mogu Mogu	320ml
Beverages	Meng Chong Foodstuffs Pte Ltd	Mogu Mogu Peach Drink with Nata de Coco	Mogu Mogu	320ml
Beverages	Nestlé Singapore (Pte) Ltd	Nescafe Alta Rica	Nescafe	500g
Beverages	Nestlé Singapore (Pte) Ltd	Nescafe Classic	Nescafe	100g
Beverages	Nestlé Singapore (Pte) Ltd	Nescafe Classic	Nescafe	200g
Beverages	Nestlé Singapore (Pte) Ltd	Nescafe Classic	Nescafe	50g
Beverages	Nestlé Singapore (Pte) Ltd	Nescafe Fines Tasse	Nescafe	250g
Beverages	Nestlé Singapore (Pte) Ltd	Nescafe Gold	Nescafe	100g
Beverages	Nestlé Singapore (Pte) Ltd	Nescafe Gold	Nescafe	200g
Beverages	Nestlé Singapore (Pte) Ltd	Nescafe Gold	Nescafe	50g
Beverages	Nestlé Singapore (Pte) Ltd	Nescafe Gold Decaffeinated	Nescafe	100g
Beverages	Nestlé Singapore (Pte) Ltd	Nescafe Gold Decaffeinated	Nescafe	200g
Beverages	Nestlé Singapore (Pte) Ltd	Nestea Green Tea	Nestea	750g
Beverages	Nestlé Singapore (Pte) Ltd	Nestea Green Tea	Nestea	750 g
Beverages	Nestlé Singapore (Pte) Ltd	Nestea Japanese Green Tea	Nestea	100g
Beverages	Nestlé Singapore (Pte) Ltd	Nestle International Roast	Nestle	250g
Beverages	Nestlé Singapore (Pte) Ltd	Nestlé MILO 2in1 Calcium Plus (Activ-Go)	Nestle	12 x 30g
Beverages	Nestlé Singapore (Pte) Ltd	Nestle Milo 3 in 1 Easy Cool	Nestle	15 x 26g
Beverages	Nestlé Singapore (Pte) Ltd	Nestle Milo 3 in 1 Less Sugar	Nestle	12 x 26g
Beverages	Nestlé Singapore (Pte) Ltd	Nestle MILO Calcium Plus (Activ-Go)	Nestle	6 x 240 ml
Beverages	Nestlé Singapore (Pte) Ltd	Nestle MILO Calcium Plus (Activ-Go)	Nestle	240ml
Beverages	Nestlé Singapore (Pte) Ltd	Nestle Milo Fuze 3 in 1	Nestle Milo	18 x 30g
Beverages	Nestlé Singapore (Pte) Ltd	Nestle Milo Fuze 3 in 1 Hi Cal	Nestle	15 x 30g
Beverages	Nestlé Singapore (Pte) Ltd	Nestle Milo Hi Calcium	Nestle Milo	240ml
Beverages	Nestlé Singapore (Pte) Ltd	Nestle MILO Ice Energy (Activ-Go)	Nestle	750g
Beverages	Nestlé Singapore (Pte) Ltd	Nestle Milo Liquid Concentrate	Nestle Milo	2 x 5L
Beverages	Nestlé Singapore (Pte) Ltd	NESTLE MILO Liquid Concentrate (Activ-Go)	Nestle	2*5L
Beverages	Nestlé Singapore (Pte) Ltd	NESTLE MILO Liquid Concentrate (Activ-Go)	Nestle	1 L
Beverages	Nestlé Singapore (Pte) Ltd	Nestle Milo Mocha	Nestle	240ml
Beverages	Nestlé Singapore (Pte) Ltd	Nestlé MILO Nutri-G Activ-Go	Nestle Milo	190ml
Beverages	Nestlé Singapore (Pte) Ltd	Nestlé MILO Nutri-G Activ-Go (Powder)	Nestle Milo	10*40g
Beverages	Nestlé Singapore (Pte) Ltd	Nestle MILO Original (Activ-Go)	Nestle	240ml
Beverages	Nestlé Singapore (Pte) Ltd	Nestle MILO Original (Activ-Go)	Nestle	6 x 240ml
Beverages	Nestlé Singapore (Pte) Ltd	Nestle Milo Powder	Nestle	1.4kg
Beverages	Nestlé Singapore (Pte) Ltd	Nestle Milo Powder	Nestle	1.65kg
Beverages	Nestlé Singapore (Pte) Ltd	Nestle Milo Powder	Nestle	400g
Beverages	Nestlé Singapore (Pte) Ltd	Nestle Milo Powder	Nestle	900g
Beverages	Nestlé Singapore (Pte) Ltd	Nestle Milo Ready To Drink Pack Sizes	Nestle	125ml
Beverages	Nestlé Singapore (Pte) Ltd	Nestle Milo Ready To Drink Pack Sizes	Nestle	1L
Beverages	Nestlé Singapore (Pte) Ltd	Nestle Milo Ready To Drink Pack Sizes	Nestle	200ml
Beverages	Nestlé Singapore (Pte) Ltd	Nestlé Sjora Mango Peach Flavour	Nestle Sjora	1L
Beverages	Goh Joo Hin Pte Ltd	New Moon Bird's Nest with Rock Sugar Beverage (Reduced Sugar)	New Moon	180ml
Beverages	Goh Joo Hin Pte Ltd	New Moon Bird's Nest with Rock Sugar Beverage (Reduced Sugar)	New Moon	180ml x 6 bottles
Beverages	Field Catering & Supplies Pte Ltd	Nupolar Nutri3drink (Orange Lime Flavour)	Nupolar	500ml
Beverages	JJ Drinks Manufacturing Pte Ltd	O Cha Jasmine Green Tea	O Cha	300ml
Beverages	F&N Foods Pte Ltd	OISHI Green Tea Genmai Flavour	Oishi	380ml
Beverages	F&N Foods Pte Ltd	OISHI Green Tea Original Flavour	Oishi	380ml
Beverages	OLT Beverages Pte. Ltd.	OLT Beverages Lime Juice with Sour plum Drink	OLT Beverages	360g
Beverages	OLT Beverages Pte. Ltd.	OLT Beverages Sourplum Drink with Ice Jelly	OLT Beverages	360ml
Beverages	OLT Beverages Pte. Ltd.	OLT Beverages Sourplum Drink with Ice Jelly	OLT Beverages	360g
Beverages	OLT Beverages Pte. Ltd.	OLT Beverages Sugar Cane with Water Chestnut Drink	OLT Beverages	360ml
Beverages	ledrink (Singapore) Pte Ltd	OMG! Apples & Mango	OMG	300g
Beverages	ledrink (Singapore) Pte Ltd	OMG! Mixed Berries	OMG	300g
Beverages	ledrink (Singapore) Pte Ltd	OMG! Pulpy Orange	OMG	300g
Beverages	Sim Lee Heng Investments Pte Ltd	ORANGE FLAVORED DRINK WITH BASIL SEEDS(GOLDEN PAN BRAND)-R	Golden Pan Brand	290ml
Beverages	PS Food & Beverage (S) Pte Ltd	ORIGINA BLACK TEA WITH LEMON JUICES	Origina	450g
Beverages	PS Food & Beverage (S) Pte Ltd	ORIGINA BLACK TEA WITH LEMON JUICES	Origina	100g
Beverages	PS Food & Beverage (S) Pte Ltd	ORIGINA BLACKCURRANT JUICE - R2016	Origina	220ml
Beverages	PS Food & Beverage (S) Pte Ltd	ORIGINA BLACKCURRANT JUICE - R2016	Origina	100ml
Beverages	Meng Chong Foodstuffs Pte Ltd	Passion Green Apple Flavoured Drink	Passion	330ml
Beverages	Meng Chong Foodstuffs Pte Ltd	Passion Lychee Flavoured Drink	Passion	330ml
Beverages	Wanin Industries Pte Ltd	Pere Ocean Blackcurrant-Lime Flavoured Vitaminised Drink	Pere Ocean	450ml
Beverages	Wanin Industries Pte Ltd	Pere Ocean Orange-Lime Flavoured Vitaminised Drink	Pere Ocean	450ml
Beverages	Wanin Industries Pte Ltd	Pere Ocean Peach-Lime Flavoured Vitaminised Drink	Pere Ocean	450ml
Beverages	Wanin Industries Pte Ltd	Pere Ocean Strawberry-Lime Flavoured Vitaminised Drink	Pere Ocean	450ml
Beverages	Sim Lee Heng Investments Pte Ltd	PINEAPPLE FLAVORED DRINK WITH BASIL SEEDS(GOLDEN PAN BRAND)-R	Golden Pan Brand	290ml
Beverages	Pokka Corporation (Singapore) Pte Ltd	Planet Cola	Planet	500ml
Beverages	Lim Siang Huat Pte Ltd	Pocari Sweat	Pocari	5 pouches x 15g
Beverages	Lim Siang Huat Pte Ltd	Pocari Sweat Ion Supply Drink	Pocari	2L
Beverages	Lim Siang Huat Pte Ltd	Pocari Sweat Ion Supply Drink	Pocari	330ml
Beverages	Lim Siang Huat Pte Ltd	Pocari Sweat Ion Supply Drink	Pocari	350ml
Beverages	Lim Siang Huat Pte Ltd	Pocari Sweat Ion Supply Drink	Pocari	500ml
Beverages	Lim Siang Huat Pte Ltd	Pocari Sweat Ion Supply Drink	Pocari	900ml
Beverages	Lim Siang Huat Pte Ltd	Pocari Sweat Ion Supply Drink	Pocari	350 (Myanmar)ml
Beverages	Lim Siang Huat Pte Ltd	Pocari Sweat Ion Supply Drink	Pocari	500 (Myanmar)ml
Beverages	Lam Soon Singapore Pte Ltd	Pocari Sweat Ion Supply Drink (CAN)	Pocari	330ml
Beverages	Lam Soon Singapore Pte Ltd	Pocari Sweat Ion Supply Drink (PET)	Pocari	350ml
Beverages	Lam Soon Singapore Pte Ltd	Pocari Sweat Ion Supply Drink (PET)	Pocari	500ml
Beverages	Lam Soon Singapore Pte Ltd	Pocari Sweat Ion Supply Drink (PET)	Pocari	2L
Beverages	Pokka Corporation (Singapore) Pte Ltd	Pokka AloeV Aloe Vera Juice Drink with Pulp Bits + Peach Juice	Pokka	300ml
Beverages	Pokka Corporation (Singapore) Pte Ltd	Pokka AloeV Aloe Vera Juice Drink with Pulp Bits + Peach Juice	Pokka	350ml
Beverages	Pokka Corporation (Singapore) Pte Ltd	Pokka AloeV Aloe Vera Juice Drink with Pulp Bits + White Grape Juice	Pokka	300ml
Beverages	Pokka Corporation (Singapore) Pte Ltd	Pokka AloeV Aloe Vera Juice Drink with Pulp Bits + White Grape Juice	Pokka	350ml
Beverages	Pokka Corporation (Singapore) Pte Ltd	Pokka Apple Tea	Pokka	0.5L
Beverages	Pokka Corporation (Singapore) Pte Ltd	Pokka Apple Tea	Pokka	250ml
Beverages	Pokka Corporation (Singapore) Pte Ltd	Pokka Blueberry Tea	Pokka	0.5L
Beverages	Pokka Corporation (Singapore) Pte Ltd	Pokka Blueberry Tea	Pokka	250ml
Beverages	Pokka Corporation (Singapore) Pte Ltd	Pokka Chrysanthemum White Tea	Pokka	0.5L
Beverages	Pokka Corporation (Singapore) Pte Ltd	Pokka Chrysanthemum White Tea	Pokka	1.5L
Beverages	Pokka Corporation (Singapore) Pte Ltd	Pokka Chrysanthemum White Tea	Pokka	250ml
Beverages	Pokka Corporation (Singapore) Pte Ltd	Pokka Chrysanthemum White Tea	Pokka	300ml
Beverages	Pokka Corporation (Singapore) Pte Ltd	Pokka Honey Green Tea	Pokka	0.5L
Beverages	Pokka Corporation (Singapore) Pte Ltd	Pokka Honey Green Tea	Pokka	1.5L
Beverages	Pokka Corporation (Singapore) Pte Ltd	Pokka Honey Green Tea	Pokka	250ml
Beverages	Pokka Corporation (Singapore) Pte Ltd	Pokka Honey Green Tea	Pokka	300ml
Beverages	Pokka Corporation (Singapore) Pte Ltd	Pokka Jasmine Green Tea	Pokka	0.5L
Beverages	Pokka Corporation (Singapore) Pte Ltd	Pokka Jasmine Green Tea	Pokka	1.5L
Beverages	Pokka Corporation (Singapore) Pte Ltd	Pokka Jasmine Green Tea	Pokka	250ml
Beverages	Pokka Corporation (Singapore) Pte Ltd	Pokka Jasmine Green Tea	Pokka	300ml
Beverages	Pokka Corporation (Singapore) Pte Ltd	POKKA JASMINE GREEN TEA NO SUGAR	Pokka	1500ml
Beverages	Pokka Corporation (Singapore) Pte Ltd	POKKA JASMINE GREEN TEA NO SUGAR	Pokka	500ml
Beverages	Pokka Corporation (Singapore) Pte Ltd	POKKA JASMINE GREEN TEA NO SUGAR	Pokka	300ml
Beverages	Pokka Corporation (Singapore) Pte Ltd	Pokka Lemon Tea	Pokka	0.5L
Beverages	Pokka Corporation (Singapore) Pte Ltd	Pokka Lemon Tea	Pokka	250ml
Beverages	Pokka Corporation (Singapore) Pte Ltd	Pokka Mango Tea	Pokka	0.5L
Beverages	Pokka Corporation (Singapore) Pte Ltd	Pokka Oolong Tea	Pokka	0.5L
Beverages	Pokka Corporation (Singapore) Pte Ltd	Pokka Oolong Tea	Pokka	1.5L
Beverages	Pokka Corporation (Singapore) Pte Ltd	Pokka Oolong Tea	Pokka	250ml
Beverages	Pokka Corporation (Singapore) Pte Ltd	Pokka Oolong Tea	Pokka	300ml
Beverages	Pokka Corporation (Singapore) Pte Ltd	Pokka Osmanthus White Tea with Wolfberry Added	Pokka	0.5L
Beverages	Pokka Corporation (Singapore) Pte Ltd	Pokka Osmanthus White Tea with Wolfberry Added	Pokka	1.5L
Beverages	Pokka Corporation (Singapore) Pte Ltd	Pokka Osmanthus White Tea with Wolfberry Added	Pokka	250ml
Beverages	Pokka Corporation (Singapore) Pte Ltd	Pokka Peach Tea	Pokka	0.5L
Beverages	Pokka Corporation (Singapore) Pte Ltd	Pokka Peach Tea	Pokka	250ml
Beverages	Pokka Corporation (Singapore) Pte Ltd	Pokka Pear Tea	Pokka	1.5L
Beverages	Pokka Corporation (Singapore) Pte Ltd	Pokka Plenish (R-2015)	Pokka	500ml
Beverages	Pokka Corporation (Singapore) Pte Ltd	POKKA PLENISH (R-2015)	Pokka	1500ml
Beverages	Pokka Corporation (Singapore) Pte Ltd	Pokka Premium Afternoon Tea - Straight Red Tea	Pokka	0.5L
Beverages	Pokka Corporation (Singapore) Pte Ltd	Pokka Premium Afternoon Tea - Straight Red Tea	Pokka	1.5L
Beverages	Pokka Corporation (Singapore) Pte Ltd	Pokka Premium Afternoon Tea - Straight Red Tea	Pokka	250ml
Beverages	Pokka Corporation (Singapore) Pte Ltd	POKKA SPARKLIN' FUJI APPLE DRINK (R-2015)	Pokka	325ml
Beverages	Pokka Corporation (Singapore) Pte Ltd	POKKA SPARKLIN' FUJI APPLE DRINK (R-2015)	Pokka	500ml
Beverages	Pokka Corporation (Singapore) Pte Ltd	Pokka Sparklin' Fuji Apple Sparkling Fruit Drink	Pokka	0.5L
Beverages	Pokka Corporation (Singapore) Pte Ltd	Pokka Sparklin' Fuji Apple Sparkling Fruit Drink	Pokka	325ml
Beverages	Pokka Corporation (Singapore) Pte Ltd	Pokka Sparkling Fuji Apple Drink (R-2015)	Pokka	325ml
Beverages	Pokka Corporation (Singapore) Pte Ltd	Pokka Sports Water - Isotonic Drink	Pokka	0.5L
Beverages	Pokka Corporation (Singapore) Pte Ltd	Pokka Sports Water - Isotonic Drink	Pokka	300ml
Beverages	Pokka Corporation (Singapore) Pte Ltd	Pokka Sports Water - Sparkling Isotonic Drink	Pokka	0.5L
Beverages	Pokka Corporation (Singapore) Pte Ltd	Pokka Sports Water - Sparkling Isotonic Drink	Pokka	1.45L
Beverages	Pokka Corporation (Singapore) Pte Ltd	Pokka Sports Water - Sparkling Isotonic Drink	Pokka	325ml
Beverages	Pokka Corporation (Singapore) Pte Ltd	Pokka Strawberry Tea	Pokka	0.5L
Beverages	Field Catering & Supplies Pte Ltd	POLAR Fruit Tea - Apple Tea	Polar	1.5L
Beverages	Field Catering & Supplies Pte Ltd	POLAR Fruit Tea - Apple Tea	Polar	500ml
Beverages	Field Catering & Supplies Pte Ltd	POLAR Fruit Tea - Cranberry Tea	Polar	1.5L
Beverages	Field Catering & Supplies Pte Ltd	POLAR Fruit Tea - Cranberry Tea	Polar	500ml
Beverages	Field Catering & Supplies Pte Ltd	POLAR Fruit Tea - Lemon Tea	Polar	1.5L
Beverages	Field Catering & Supplies Pte Ltd	POLAR Fruit Tea - Lemon Tea	Polar	500ml
Beverages	Field Catering & Supplies Pte Ltd	POLAR Fruit Tea - Strawberry Tea	Polar	1.5L
Beverages	Field Catering & Supplies Pte Ltd	POLAR Fruit Tea - Strawberry Tea	Polar	500ml
Beverages	Field Catering & Supplies Pte Ltd	POLAR Grass Jelly Drink with Chunky Jelly Cube	Polar	500ml
Beverages	Field Catering & Supplies Pte Ltd	Polar Green Tea	Polar	500ml
Beverages	Field Catering & Supplies Pte Ltd	Polar Green Tea	Polar	1.5L
Beverages	Field Catering & Supplies Pte Ltd	Polar Green Tea	Polar	320ml
Beverages	Field Catering & Supplies Pte Ltd	Polar Oolong Tea	Polar	1500ml
Beverages	Field Catering & Supplies Pte Ltd	Polar Oolong Tea	Polar	320ml
Beverages	Field Catering & Supplies Pte Ltd	Polar Oolong Tea	Polar	500ml
Beverages	Field Catering & Supplies Pte Ltd	POLAR Winter Melon Drink	Polar	330ml
Beverages	Field Catering & Supplies Pte Ltd	POLAR Winter Melon Drink	Polar	500ml
Beverages	Sim Lee Heng Investments Pte Ltd	POMEGRANATE FLAVORED DRINK WITH BASIL SEEDS(GOLDEN PAN BRAND)-R	Golden Pan Brand	290ml
Beverages	Promac Enterprises Sdn Bhd	Promex Chocomex Malt Chocolate Drink	Promex	1kg
Beverages	Pepsico International Pte Ltd	Revive Isotonic Drink - Lime Flavour	Revive	330ml
Beverages	Pepsico International Pte Ltd	Revive Isotonic Drink - Lime Flavour	Revive	600ml
Beverages	Pepsico International Pte Ltd	Revive Isotonic Drink - Original Flavour	Revive	330ml
Beverages	Pepsico International Pte Ltd	Revive Isotonic Drink - Original Flavour	Revive	600ml
Beverages	ledrink (Singapore) Pte Ltd	ROFL Heriken Apple Drink - R2015	ROFL Heriken	238ml
Beverages	ledrink (Singapore) Pte Ltd	ROFL Heriken Grape Drink with Nata de Coco -R2015	ROFL Heriken	350ml
Beverages	ledrink (Singapore) Pte Ltd	ROFL Heriken Lychee Drink - R2015	ROFL Heriken	238ml
Beverages	ledrink (Singapore) Pte Ltd	ROFL Heriken Mango Drink with Nata de Coco -R2015	ROFL Heriken	350ml
Beverages	ledrink (Singapore) Pte Ltd	ROFL Heriken Orange Drink - R2015	ROFL Heriken	238ml
Beverages	ledrink (Singapore) Pte Ltd	ROFL Heriken Pineapple Drink with Nata de Coco-R2015	ROFL Heriken	350ml
Beverages	ledrink (Singapore) Pte Ltd	ROFL! OMG! Apple Fruit drink - R2015	ROFL! OMG!	24*300ml
Beverages	ledrink (Singapore) Pte Ltd	ROFL! OMG! Apple N Mango Fruit drink - R2015	ROFL! OMG!	24*300ml
Beverages	ledrink (Singapore) Pte Ltd	ROFL! OMG! Pink Guava Fruit drink -R2015	ROFL! OMG!	24*300ml
Beverages	ledrink (Singapore) Pte Ltd	ROFL! OMG! Pulpy Orange Fruit Drink - R 2015	ROFL! OMG!	24*300ml
